Fecha,Temp_Max,Temp_Min,Temp_Prom,Humedad_Max,Humedad_Min,Humedad_Prom,Lluvia,Presion,Viento_Max,Año,Decada
2011-02-17,32.2,22.2,26.79,72,43,61.0,2.1,1006.84,8.8,2011,2010
2011-02-18,31.8,23.2,26.84,78,46,63.67,3.8,1006.83,7.5,2011,2010
2011-02-19,32.8,22.3,26.89,78,39,61.21,3.1,1005.72,8.5,2011,2010
2011-02-20,32.2,22.2,26.85,77,42,59.54,1.5,1005.03,8.2,2011,2010
2011-02-21,32.4,22.5,26.91,72,35,55.5,0.2,1005.03,9.6,2011,2010
2011-02-22,32.8,21.7,26.71,74,35,57.33,0.3,1005.28,10.2,2011,2010
2011-02-23,32.3,21.5,26.51,74,39,58.25,1.1,1005.67,9.3,2011,2010
2011-02-24,31.7,21.7,26.12,76,43,63.71,2.4,1006.48,7.8,2011,2010
2011-02-25,32.3,22.3,26.53,86,45,69.92,2.3,1006.51,6.5,2011,2010
2011-02-26,32.0,22.5,26.4,88,48,72.67,6.4,1005.57,5.9,2011,2010
2011-02-27,30.3,22.6,25.6,86,56,75.96,12.9,1005.45,6.4,2011,2010
2011-02-28,30.1,22.3,25.63,93,59,76.96,19.0,1006.09,6.6,2011,2010
2011-03-01,27.4,22.2,24.61,98,67,83.17,14.3,1006.74,5.0,2011,2010
2011-03-02,31.4,21.6,25.7,81,40,64.88,1.4,1006.47,9.2,2011,2010
2011-03-03,29.6,22.4,25.27,73,45,61.92,1.0,1005.93,9.0,2011,2010
2011-03-04,31.0,21.4,25.62,75,41,60.0,0.0,1005.31,9.9,2011,2010
2011-03-05,32.0,21.2,26.0,73,37,58.38,0.5,1005.52,10.6,2011,2010
2011-03-06,31.5,20.5,25.92,83,43,64.17,0.3,1005.93,10.0,2011,2010
2011-03-07,31.9,22.0,26.5,82,41,64.67,1.0,1004.91,8.1,2011,2010
2011-03-08,31.8,22.8,26.69,77,45,63.5,1.7,1006.28,8.2,2011,2010
2011-03-09,32.1,22.4,26.51,78,42,64.5,2.9,1007.84,7.8,2011,2010
2011-03-10,31.3,21.9,25.76,87,41,67.42,1.9,1008.65,9.8,2011,2010
2011-03-11,31.1,21.0,25.34,91,42,68.58,2.8,1008.72,7.4,2011,2010
2011-03-12,31.6,21.5,25.88,87,41,63.25,0.1,1008.07,9.6,2011,2010
2011-03-13,31.4,21.8,26.11,78,42,61.79,0.5,1007.79,8.7,2011,2010
2011-03-14,31.9,21.2,26.07,77,38,60.12,1.3,1006.92,8.6,2011,2010
2011-03-15,31.9,21.6,26.2,76,39,60.88,1.5,1007.6,9.1,2011,2010
2011-03-16,32.6,21.0,26.52,74,37,56.83,0.2,1007.68,9.1,2011,2010
2011-03-17,32.9,22.8,26.95,70,37,55.71,0.0,1006.73,9.5,2011,2010
2011-03-18,32.7,23.0,26.95,67,35,53.25,0.0,1005.64,11.2,2011,2010
2011-03-19,32.5,23.2,27.3,68,39,53.96,0.7,1005.65,10.4,2011,2010
2011-03-20,31.4,23.6,26.97,73,42,55.88,0.1,1006.22,8.2,2011,2010
2011-03-21,32.8,22.5,26.97,67,35,52.04,0.2,1005.74,9.1,2011,2010
2011-03-22,32.7,22.0,26.69,75,36,54.88,0.0,1004.87,10.1,2011,2010
2011-03-23,32.2,22.5,26.92,71,39,55.79,0.0,1004.28,8.9,2011,2010
2011-03-24,33.0,22.5,27.29,72,37,58.12,0.3,1004.5,9.1,2011,2010
2011-03-25,33.5,22.9,27.37,82,39,61.83,0.9,1004.72,10.2,2011,2010
2011-03-26,32.8,22.5,27.05,84,45,68.58,1.8,1004.03,8.4,2011,2010
2011-03-27,33.4,23.5,27.48,88,49,72.0,4.3,1003.82,8.0,2011,2010
2011-03-28,31.1,24.2,26.95,90,59,76.79,8.5,1004.68,8.5,2011,2010
2011-03-29,31.4,23.8,26.5,89,59,78.17,13.6,1005.88,9.4,2011,2010
2011-03-30,32.4,22.4,26.76,94,47,73.29,3.3,1005.78,7.9,2011,2010
2011-03-31,31.6,23.2,26.64,92,50,74.5,2.6,1005.2,9.8,2011,2010
2011-04-01,31.1,23.5,26.79,92,57,77.58,9.9,1004.78,6.6,2011,2010
2011-04-02,32.8,22.6,27.12,92,37,69.75,1.0,1005.26,9.9,2011,2010
2011-04-03,31.9,22.7,27.02,83,48,66.33,3.6,1005.31,8.0,2011,2010
2011-04-04,32.3,22.7,26.94,83,41,65.33,0.6,1004.82,8.0,2011,2010
2011-04-05,30.8,23.7,26.32,87,57,77.33,12.6,1005.63,7.8,2011,2010
2011-04-06,31.7,23.2,26.49,90,49,72.33,6.0,1006.67,6.6,2011,2010
2011-04-07,29.3,22.4,24.82,99,57,80.21,30.7,1006.19,6.6,2011,2010
2011-04-08,27.3,21.8,23.86,99,72,92.08,23.2,1006.11,8.4,2011,2010
2011-04-09,28.5,22.2,24.5,98,68,86.21,10.5,1006.65,7.2,2011,2010
2011-04-10,28.6,22.1,25.02,96,65,81.62,9.3,1007.55,8.3,2011,2010
2011-04-11,29.2,22.0,25.04,94,60,81.0,7.8,1007.25,6.9,2011,2010
2011-04-12,28.1,21.7,24.77,95,64,80.33,3.3,1007.19,7.0,2011,2010
2011-04-13,30.8,21.7,25.55,91,47,71.12,0.0,1006.42,8.7,2011,2010
2011-04-14,31.4,20.8,25.49,79,37,62.88,0.0,1005.35,10.0,2011,2010
2011-04-15,31.1,20.8,25.55,81,44,66.71,0.7,1005.31,9.7,2011,2010
2011-04-16,31.9,21.8,26.34,87,44,68.58,0.6,1005.55,7.1,2011,2010
2011-04-17,30.7,22.0,25.9,87,51,72.38,1.5,1005.88,7.3,2011,2010
2011-04-18,31.1,22.2,25.82,89,51,73.79,9.0,1006.65,8.6,2011,2010
2011-04-19,30.8,22.6,25.98,93,56,76.38,8.9,1007.27,6.8,2011,2010
2011-04-20,31.3,22.0,25.85,88,48,73.38,5.8,1007.28,7.6,2011,2010
2011-04-21,30.3,21.2,25.18,91,51,76.75,3.0,1006.88,8.9,2011,2010
2011-04-22,30.8,22.3,25.88,92,48,71.79,1.1,1006.4,9.1,2011,2010
2011-04-23,31.5,21.5,25.75,88,46,71.46,2.1,1006.6,8.2,2011,2010
2011-04-24,31.5,22.0,26.48,89,48,69.92,0.9,1006.02,8.0,2011,2010
2011-04-25,31.6,22.8,26.61,88,50,72.17,7.4,1005.4,6.9,2011,2010
2011-04-26,31.0,22.8,26.04,90,56,78.08,4.2,1004.86,6.9,2011,2010
2011-04-27,28.8,22.9,25.35,96,68,85.71,13.7,1006.39,7.6,2011,2010
2011-04-28,29.6,22.5,25.25,99,68,87.67,26.4,1006.86,8.2,2011,2010
2011-04-29,30.8,22.3,25.73,96,62,83.21,1.6,1005.22,6.5,2011,2010
2011-04-30,31.8,21.8,26.24,92,49,73.21,2.0,1003.75,8.6,2011,2010
2011-05-01,30.9,21.9,26.03,88,52,72.96,2.2,1003.32,8.1,2011,2010
2011-05-02,31.2,23.2,26.5,89,55,75.21,1.0,1003.42,7.4,2011,2010
2011-05-03,32.2,23.2,27.3,91,52,70.38,4.1,1004.02,8.4,2011,2010
2011-05-04,32.1,23.9,27.07,89,53,74.33,4.8,1004.73,6.6,2011,2010
2011-05-05,30.0,24.0,26.22,91,65,79.75,10.4,1004.78,5.5,2011,2010
2011-05-06,30.7,22.9,26.09,92,57,78.0,6.0,1004.95,6.9,2011,2010
2011-05-07,32.1,23.3,26.61,88,53,76.92,3.2,1003.95,7.1,2011,2010
2011-05-08,28.4,24.6,26.35,91,71,81.04,9.9,1004.08,4.7,2011,2010
2011-05-09,31.1,23.4,26.18,92,60,82.08,9.0,1003.38,7.8,2011,2010
2011-05-10,28.9,23.1,25.67,99,72,88.46,16.3,1002.8,5.7,2011,2010
2011-05-11,28.5,23.3,25.31,99,72,89.33,12.9,1004.15,8.0,2011,2010
2011-05-12,27.0,22.6,24.25,99,82,94.75,38.6,1005.7,5.3,2011,2010
2011-05-13,27.9,22.6,24.49,99,77,91.67,21.7,1005.46,6.9,2011,2010
2011-05-14,26.7,22.2,23.9,99,82,93.5,28.3,1005.33,6.7,2011,2010
2011-05-15,27.8,22.2,24.61,99,76,90.67,9.0,1005.98,10.3,2011,2010
2011-05-16,23.9,21.4,22.87,99,95,98.42,164.3,1006.84,9.2,2011,2010
2011-05-17,28.3,20.7,23.93,98,75,90.08,22.9,1006.26,8.6,2011,2010
2011-05-18,27.6,22.5,24.46,96,73,87.79,3.4,1006.88,12.3,2011,2010
2011-05-19,29.3,21.1,24.92,97,63,83.83,1.2,1007.68,7.5,2011,2010
2011-05-20,30.1,21.6,25.18,96,60,83.42,1.6,1006.71,7.4,2011,2010
2011-05-21,28.8,21.2,24.89,95,68,84.54,1.9,1006.53,9.2,2011,2010
2011-05-22,28.4,22.4,24.45,98,70,88.75,12.8,1007.29,9.0,2011,2010
2011-05-23,26.6,21.6,23.93,99,82,93.21,26.6,1007.17,9.0,2011,2010
2011-05-24,28.5,21.9,24.85,99,69,87.79,10.8,1006.68,7.4,2011,2010
2011-05-25,28.7,21.9,24.65,99,72,90.25,3.5,1006.63,6.6,2011,2010
2011-05-26,28.5,22.5,24.8,98,72,89.0,17.1,1006.4,7.3,2011,2010
2011-05-27,29.0,22.0,24.7,99,70,91.42,24.8,1005.93,7.4,2011,2010
2011-05-28,28.7,21.9,24.68,99,72,91.38,10.2,1004.55,8.2,2011,2010
2011-05-29,29.7,21.9,25.42,99,67,87.08,3.6,1003.68,5.5,2011,2010
2011-05-30,28.3,22.1,24.97,99,79,90.5,13.5,1004.35,7.6,2011,2010
2011-05-31,27.8,22.4,24.9,99,79,91.92,15.3,1005.18,8.3,2011,2010
2011-06-01,27.5,22.1,23.81,99,79,95.75,15.9,1006.05,5.1,2011,2010
2011-06-02,28.0,21.8,24.1,99,72,91.71,9.7,1006.41,10.7,2011,2010
2011-06-03,28.8,22.1,24.28,99,70,91.46,42.8,1006.72,7.2,2011,2010
2011-06-04,26.7,22.1,24.08,99,82,94.42,31.0,1007.11,5.8,2011,2010
2011-06-05,25.7,22.0,23.61,99,87,94.21,14.0,1007.1,7.1,2011,2010
2011-06-06,27.1,21.5,24.21,99,80,91.75,9.0,1006.99,12.6,2011,2010
2011-06-07,27.7,21.7,24.13,99,81,90.38,4.5,1006.93,9.8,2011,2010
2011-06-08,28.8,22.5,25.47,95,72,85.54,0.9,1006.5,6.4,2011,2010
2011-06-09,28.7,23.0,25.6,96,73,88.17,5.7,1006.05,6.6,2011,2010
2011-06-10,28.4,22.4,25.38,96,82,90.62,9.1,1005.36,7.0,2011,2010
2011-06-11,29.6,22.4,25.58,99,71,87.83,5.4,1003.47,6.2,2011,2010
2011-06-12,29.2,22.8,25.95,98,73,87.92,16.8,1003.2,5.4,2011,2010
2011-06-13,28.9,22.1,25.07,99,74,90.62,15.2,1003.85,6.9,2011,2010
2011-06-14,29.5,22.7,25.01,99,71,91.83,26.9,1004.34,5.5,2011,2010
2011-06-15,28.5,22.9,24.68,99,76,91.96,26.9,1005.08,8.3,2011,2010
2011-06-16,27.6,21.6,24.04,99,82,93.71,14.3,1005.87,6.1,2011,2010
2011-06-17,28.0,21.1,24.27,99,74,91.33,8.7,1006.32,8.8,2011,2010
2011-06-18,28.2,22.0,24.6,99,74,90.0,5.4,1007.52,8.1,2011,2010
2011-06-19,27.9,22.3,24.34,99,79,90.75,25.0,1006.83,6.9,2011,2010
2011-06-20,28.8,21.2,24.42,99,69,89.75,9.5,1005.65,5.8,2011,2010
2011-06-21,27.7,22.1,24.88,99,81,90.12,15.8,1005.57,6.2,2011,2010
2011-06-22,26.9,22.5,24.59,99,80,92.25,16.2,1005.93,6.8,2011,2010
2011-06-23,27.4,21.8,23.92,100,80,94.29,47.9,1005.65,8.6,2011,2010
2011-06-24,26.0,22.6,24.1,99,82,92.42,20.7,1005.25,15.3,2011,2010
2011-06-25,26.3,22.6,24.21,99,80,92.62,9.4,1005.87,6.9,2011,2010
2011-06-26,28.4,21.9,24.91,98,78,89.54,12.0,1005.38,5.1,2011,2010
2011-06-27,28.8,22.2,24.91,98,71,89.46,13.3,1005.19,8.9,2011,2010
2011-06-28,27.9,23.1,25.28,96,76,88.71,3.5,1005.09,10.0,2011,2010
2011-06-29,29.4,22.8,24.77,99,70,90.71,26.2,1005.11,11.5,2011,2010
2011-06-30,27.4,22.1,24.39,99,76,90.92,11.9,1005.28,8.3,2011,2010
2011-07-01,27.3,21.8,24.48,96,81,89.92,5.5,1005.15,7.1,2011,2010
2011-07-02,28.8,21.9,24.56,99,71,88.17,30.3,1005.53,7.9,2011,2010
2011-07-03,28.2,21.6,24.49,99,72,88.88,10.1,1004.78,7.5,2011,2010
2011-07-04,28.0,22.6,24.44,95,78,89.67,13.5,1005.09,5.6,2011,2010
2011-07-05,29.1,21.8,24.63,97,71,88.54,11.4,1005.59,6.0,2011,2010
2011-07-06,28.2,21.6,24.32,99,77,92.17,16.1,1005.61,8.3,2011,2010
2011-07-07,27.6,21.7,24.53,99,78,90.96,9.5,1005.1,8.3,2011,2010
2011-07-08,28.3,22.3,25.13,99,75,88.21,4.2,1004.4,8.7,2011,2010
2011-07-09,28.5,22.6,24.87,99,73,88.83,9.2,1004.47,6.1,2011,2010
2011-07-10,27.9,22.6,24.4,95,74,90.67,21.2,1004.8,8.7,2011,2010
2011-07-11,27.2,22.6,24.22,99,79,92.33,25.4,1006.02,11.5,2011,2010
2011-07-12,25.6,22.4,23.68,99,85,95.38,41.4,1007.51,9.9,2011,2010
2011-07-13,24.6,21.5,23.09,99,91,97.21,19.0,1007.31,5.5,2011,2010
2011-07-14,24.9,21.1,22.67,99,87,95.12,13.5,1006.93,8.4,2011,2010
2011-07-15,22.5,21.6,22.0,99,98,98.83,88.0,1006.04,10.4,2011,2010
2011-07-16,24.0,21.6,22.46,99,87,96.17,38.1,1006.46,7.4,2011,2010
2011-07-17,26.7,20.2,23.44,99,80,91.88,3.7,1007.05,5.8,2011,2010
2011-07-18,29.0,21.5,24.91,96,68,86.62,4.1,1006.32,6.1,2011,2010
2011-07-19,29.5,22.4,25.24,96,67,86.21,7.0,1006.0,5.8,2011,2010
2011-07-20,29.3,22.0,25.25,96,67,85.75,9.0,1005.43,7.3,2011,2010
2011-07-21,29.3,22.9,25.66,95,68,84.71,4.8,1004.68,7.3,2011,2010
2011-07-22,30.3,22.7,25.25,99,64,87.38,13.6,1004.55,7.9,2011,2010
2011-07-23,30.2,22.2,25.4,99,64,86.58,8.8,1005.06,5.4,2011,2010
2011-07-24,30.1,22.3,25.71,94,65,84.71,2.1,1004.93,7.2,2011,2010
2011-07-25,28.6,22.5,25.06,98,72,89.12,13.6,1004.82,9.0,2011,2010
2011-07-26,29.1,21.7,24.54,100,70,91.25,35.2,1003.94,6.3,2011,2010
2011-07-27,27.6,21.7,24.15,99,79,92.71,34.2,1004.98,7.2,2011,2010
2011-07-28,27.5,22.0,24.09,99,79,92.67,24.8,1005.63,8.7,2011,2010
2011-07-29,26.0,21.8,23.28,99,84,96.25,128.5,1005.93,4.0,2011,2010
2011-07-30,26.5,21.0,23.32,99,75,91.33,13.9,1005.78,7.6,2011,2010
2011-07-31,26.4,21.1,23.27,99,82,92.71,19.4,1006.54,8.9,2011,2010
2011-08-01,27.6,21.0,24.04,97,82,91.29,15.7,1006.29,7.6,2011,2010
2011-08-02,27.4,22.0,24.06,97,78,91.08,17.6,1005.6,7.2,2011,2010
2011-08-03,26.5,21.9,24.29,99,87,92.75,10.6,1005.23,4.1,2011,2010
2011-08-04,29.0,22.0,24.64,98,70,89.88,10.0,1005.49,8.0,2011,2010
2011-08-05,29.6,20.9,24.95,99,65,86.71,3.2,1006.06,6.2,2011,2010
2011-08-06,29.3,22.9,25.81,96,69,85.46,3.5,1005.52,6.9,2011,2010
2011-08-07,29.6,22.5,24.97,99,68,88.58,18.3,1006.01,10.5,2011,2010
2011-08-08,27.8,22.2,25.1,99,80,90.54,8.7,1006.43,7.4,2011,2010
2011-08-09,28.7,22.8,24.87,96,71,89.0,3.9,1006.22,7.0,2011,2010
2011-08-10,27.9,23.1,24.92,95,79,90.21,15.7,1005.48,4.4,2011,2010
2011-08-11,27.2,22.2,24.6,97,81,91.33,15.6,1005.68,5.8,2011,2010
2011-08-12,27.5,21.3,24.0,99,80,92.62,15.6,1006.05,7.6,2011,2010
2011-08-13,27.6,21.0,23.79,99,73,91.38,16.6,1005.75,9.0,2011,2010
2011-08-14,28.5,21.5,23.99,99,70,90.46,11.6,1005.3,5.8,2011,2010
2011-08-15,27.0,21.1,23.64,99,79,92.62,23.3,1005.89,6.8,2011,2010
2011-08-16,27.4,21.6,24.07,98,81,91.71,14.3,1006.67,8.8,2011,2010
2011-08-17,27.6,21.5,24.09,99,80,93.08,9.4,1006.91,7.5,2011,2010
2011-08-18,27.7,21.7,24.33,99,75,89.54,12.7,1006.15,7.6,2011,2010
2011-08-19,27.8,21.9,24.28,96,77,89.71,10.1,1005.72,8.5,2011,2010
2011-08-20,27.0,21.9,24.05,97,80,90.71,12.4,1005.86,8.7,2011,2010
2011-08-21,28.0,20.1,24.05,99,75,89.88,6.2,1006.88,6.8,2011,2010
2011-08-22,27.7,21.7,24.3,99,82,91.04,18.3,1006.6,8.7,2011,2010
2011-08-23,27.1,22.2,24.15,99,84,91.71,10.4,1005.93,8.9,2011,2010
2011-08-24,24.6,22.0,22.84,99,91,97.5,41.9,1006.62,9.9,2011,2010
2011-08-25,25.9,22.3,23.66,99,87,94.25,17.8,1007.22,11.2,2011,2010
2011-08-26,28.1,22.0,24.69,97,73,87.38,8.6,1007.95,8.2,2011,2010
2011-08-27,28.0,22.2,24.55,99,77,91.58,16.8,1007.26,6.2,2011,2010
2011-08-28,28.3,22.2,24.31,99,75,91.21,12.2,1006.31,8.8,2011,2010
2011-08-29,28.3,21.4,24.13,96,71,89.92,7.0,1005.88,7.7,2011,2010
2011-08-30,28.9,21.8,24.78,97,70,88.71,1.9,1005.23,9.6,2011,2010
2011-08-31,28.7,22.2,25.08,98,76,88.42,5.7,1005.32,6.7,2011,2010
2011-09-01,27.1,22.9,24.65,99,80,91.0,15.5,1006.54,7.3,2011,2010
2011-09-02,28.6,22.3,23.75,99,72,94.71,35.6,1007.45,8.0,2011,2010
2011-09-03,26.2,21.7,23.36,99,83,94.42,12.2,1007.48,9.2,2011,2010
2011-09-04,27.0,21.2,23.75,99,80,92.21,12.2,1007.15,9.4,2011,2010
2011-09-05,28.4,21.4,24.5,96,79,88.12,5.2,1006.25,7.8,2011,2010
2011-09-06,28.5,21.9,24.64,97,73,89.58,6.0,1006.48,6.2,2011,2010
2011-09-07,29.4,22.2,24.68,96,70,88.96,7.8,1007.37,6.3,2011,2010
2011-09-08,26.7,22.5,23.95,99,81,93.71,8.9,1008.0,7.6,2011,2010
2011-09-09,27.9,21.8,24.29,98,74,90.12,5.9,1006.99,7.5,2011,2010
2011-09-10,28.3,21.3,24.23,98,69,88.96,32.1,1006.77,8.6,2011,2010
2011-09-11,26.7,21.8,23.18,99,83,95.79,42.8,1007.7,9.2,2011,2010
2011-09-12,29.0,21.4,24.58,99,69,87.12,4.3,1008.22,10.5,2011,2010
2011-09-13,29.0,22.4,24.81,96,70,88.38,10.1,1007.22,9.0,2011,2010
2011-09-14,27.6,21.9,24.45,98,77,91.29,15.5,1006.16,9.8,2011,2010
2011-09-15,28.0,21.5,23.97,99,74,92.71,13.8,1006.65,7.2,2011,2010
2011-09-16,27.8,21.4,23.8,99,72,91.29,16.8,1007.13,7.6,2011,2010
2011-09-17,26.7,21.7,23.91,99,80,93.62,9.9,1007.02,7.0,2011,2010
2011-09-18,27.1,21.6,24.03,99,80,91.62,16.8,1007.6,6.9,2011,2010
2011-09-19,28.0,21.4,23.68,99,75,93.67,27.2,1007.08,7.9,2011,2010
2011-09-20,28.5,20.7,23.59,99,65,91.46,25.9,1006.62,7.3,2011,2010
2011-09-21,27.3,21.4,24.1,97,77,90.25,11.5,1006.19,7.3,2011,2010
2011-09-22,30.0,21.5,25.24,97,64,84.67,4.0,1006.45,8.3,2011,2010
2011-09-23,27.6,22.1,24.62,94,77,88.29,10.3,1006.25,6.8,2011,2010
2011-09-24,28.1,21.6,24.5,99,73,89.92,21.3,1005.6,7.9,2011,2010
2011-09-25,26.9,21.9,23.62,99,83,95.33,51.0,1006.55,10.0,2011,2010
2011-09-26,27.1,22.0,23.87,99,82,94.0,12.7,1006.98,8.7,2011,2010
2011-09-27,27.9,21.5,24.82,99,76,90.21,6.0,1006.9,5.1,2011,2010
2011-09-28,29.5,22.7,25.38,96,72,88.29,8.8,1005.88,6.3,2011,2010
2011-09-29,28.5,23.1,24.9,95,75,89.71,8.7,1005.12,9.4,2011,2010
2011-09-30,28.4,21.3,24.23,99,79,92.83,16.9,1005.48,7.9,2011,2010
2011-10-01,27.2,21.4,23.91,99,80,92.71,18.2,1005.98,7.1,2011,2010
2011-10-02,26.8,21.8,24.05,99,79,91.62,12.8,1006.55,9.0,2011,2010
2011-10-03,26.4,21.6,23.59,99,83,94.17,16.7,1006.72,6.8,2011,2010
2011-10-04,27.8,21.2,23.57,99,79,93.96,10.4,1007.06,5.9,2011,2010
2011-10-05,26.6,21.9,23.92,99,81,91.42,24.8,1005.98,10.0,2011,2010
2011-10-06,28.5,21.7,24.39,95,74,88.21,11.4,1005.05,9.0,2011,2010
2011-10-07,27.5,22.4,24.72,96,76,89.12,8.8,1004.88,6.4,2011,2010
2011-10-08,27.8,22.1,24.22,99,77,92.58,15.9,1004.7,9.0,2011,2010
2011-10-09,25.4,22.1,23.35,99,84,95.5,33.5,1006.15,10.4,2011,2010
2011-10-10,26.6,21.6,23.17,99,79,95.42,16.0,1006.16,12.8,2011,2010
2011-10-11,25.1,22.1,23.12,99,85,95.04,11.5,1006.75,10.5,2011,2010
2011-10-12,26.2,21.6,23.41,99,76,90.62,6.0,1007.15,11.6,2011,2010
2011-10-13,26.4,21.7,23.71,99,75,89.75,8.4,1005.58,12.5,2011,2010
2011-10-14,25.4,22.6,23.59,93,79,87.96,4.6,1005.47,13.8,2011,2010
2011-10-15,25.9,21.8,23.18,99,84,90.83,10.0,1006.75,13.9,2011,2010
2011-10-16,25.4,21.6,22.77,99,82,94.17,24.7,1007.81,13.2,2011,2010
2011-10-17,24.7,20.8,22.29,99,80,94.12,15.7,1007.96,11.5,2011,2010
2011-10-18,23.4,20.3,21.91,99,84,94.54,24.0,1008.86,14.3,2011,2010
2011-10-19,26.5,20.0,22.98,99,69,85.62,1.4,1009.84,13.4,2011,2010
2011-10-20,24.7,21.1,22.74,99,81,90.21,8.7,1010.05,4.8,2011,2010
2011-10-21,24.1,20.4,21.69,99,84,95.83,69.1,1008.85,11.5,2011,2010
2011-10-22,23.8,21.0,21.98,99,84,95.67,63.2,1007.36,12.5,2011,2010
2011-10-23,25.2,19.9,22.49,99,83,92.33,14.1,1007.3,12.5,2011,2010
2011-10-24,26.7,20.5,23.28,98,80,90.75,11.2,1007.83,9.7,2011,2010
2011-10-25,27.9,19.8,23.5,99,69,88.17,12.8,1006.83,6.0,2011,2010
2011-10-26,28.0,19.7,23.98,98,67,86.08,8.2,1004.41,7.5,2011,2010
2011-10-27,26.6,21.3,23.41,99,80,93.71,16.9,1003.45,6.7,2011,2010
2011-10-28,27.6,20.9,23.7,99,76,91.58,24.1,1004.51,7.2,2011,2010
2011-10-29,27.1,21.2,23.54,99,81,94.0,14.1,1005.21,4.7,2011,2010
2011-10-30,25.1,21.7,22.77,99,88,97.5,20.6,1005.57,7.7,2011,2010
2011-10-31,24.0,21.5,22.48,99,92,98.08,113.5,1005.8,8.7,2011,2010
2011-11-01,25.2,20.8,22.88,99,89,95.42,16.7,1005.71,5.5,2011,2010
2011-11-02,28.3,20.8,24.27,99,69,88.29,7.0,1005.82,5.7,2011,2010
2011-11-03,28.2,22.2,24.36,95,70,87.21,8.4,1006.08,6.9,2011,2010
2011-11-04,28.1,22.2,24.57,96,74,89.12,16.4,1005.52,4.1,2011,2010
2011-11-05,28.0,21.2,24.3,98,73,88.92,4.3,1004.97,5.8,2011,2010
2011-11-06,28.2,22.2,24.64,96,78,89.04,6.1,1005.59,4.8,2011,2010
2011-11-07,28.0,20.9,23.92,99,71,90.38,17.5,1005.65,6.6,2011,2010
2011-11-08,27.7,21.4,24.03,99,77,92.29,16.5,1005.73,7.1,2011,2010
2011-11-09,27.6,21.8,24.05,99,76,90.96,20.2,1005.8,5.9,2011,2010
2011-11-10,24.7,21.7,23.01,99,92,97.75,33.7,1005.83,12.0,2011,2010
2011-11-11,27.0,21.6,23.71,99,69,88.17,22.7,1006.7,7.9,2011,2010
2011-11-12,27.0,20.3,23.94,98,69,83.71,11.7,1007.31,6.5,2011,2010
2011-11-13,26.3,20.7,23.11,99,81,94.0,35.8,1006.54,7.9,2011,2010
2011-11-14,26.6,20.7,22.98,99,79,93.79,19.4,1005.79,8.8,2011,2010
2011-11-15,26.3,20.6,23.24,100,82,94.0,15.7,1005.58,7.2,2011,2010
2011-11-16,26.6,21.9,23.68,96,78,90.83,11.0,1005.41,9.5,2011,2010
2011-11-17,27.2,21.7,23.8,98,77,89.79,26.4,1005.5,7.4,2011,2010
2011-11-18,25.8,20.7,22.78,99,80,93.67,36.3,1006.7,8.0,2011,2010
2011-11-19,26.0,20.2,22.52,99,84,94.92,13.0,1007.1,6.1,2011,2010
2011-11-20,26.3,20.4,22.79,99,76,93.58,18.4,1007.25,5.4,2011,2010
2011-11-21,27.0,21.1,23.74,99,76,90.33,16.8,1006.87,6.1,2011,2010
2011-11-22,27.8,21.8,24.32,99,73,87.42,12.3,1007.1,3.6,2011,2010
2011-11-23,27.8,20.8,23.82,97,68,86.38,11.4,1007.61,5.9,2011,2010
2011-11-24,27.6,20.7,23.65,98,74,89.71,21.4,1007.71,6.1,2011,2010
2011-11-25,26.7,21.0,23.34,97,74,89.96,14.9,1006.54,7.0,2011,2010
2011-11-26,26.5,21.3,23.4,99,82,93.71,18.9,1005.46,7.7,2011,2010
2011-11-27,26.5,21.1,23.72,99,80,91.96,9.9,1004.24,6.5,2011,2010
2011-11-28,27.2,20.9,23.59,99,76,91.04,16.8,1004.7,5.8,2011,2010
2011-11-29,27.8,19.6,23.31,99,66,88.04,15.4,1006.4,6.5,2011,2010
2011-11-30,27.1,20.5,23.41,98,71,88.08,7.7,1006.56,4.8,2011,2010
2011-12-01,26.9,22.3,24.02,95,73,86.33,17.2,1006.79,5.1,2011,2010
2011-12-02,28.1,21.8,24.38,94,66,84.54,10.7,1007.07,4.0,2011,2010
2011-12-03,28.5,21.2,24.31,95,63,83.67,2.6,1006.2,5.2,2011,2010
2011-12-04,28.5,21.4,24.18,94,66,85.46,16.0,1005.02,5.8,2011,2010
2011-12-05,27.6,20.5,23.91,99,69,86.21,13.0,1004.7,6.5,2011,2010
2011-12-06,28.4,19.7,23.68,95,61,83.08,4.7,1005.18,8.3,2011,2010
2011-12-07,28.6,19.9,23.52,93,60,80.79,2.9,1006.16,8.0,2011,2010
2011-12-08,27.4,20.0,23.08,95,66,85.21,4.7,1006.52,7.3,2011,2010
2011-12-09,28.4,20.7,23.89,93,62,82.08,2.9,1005.73,7.7,2011,2010
2011-12-10,27.8,21.0,23.72,94,68,85.04,9.8,1005.66,8.0,2011,2010
2011-12-11,26.6,21.6,23.38,99,76,92.42,18.9,1005.45,4.3,2011,2010
2011-12-12,26.0,21.0,22.76,99,81,96.08,24.4,1006.35,5.1,2011,2010
2011-12-13,27.4,20.4,23.15,99,76,93.12,24.6,1006.31,4.7,2011,2010
2011-12-14,26.4,20.7,22.98,100,76,94.25,34.7,1005.95,5.4,2011,2010
2011-12-15,24.1,20.9,22.23,99,92,98.33,38.4,1005.6,7.1,2011,2010
